,LBAHH,GBAHA,WHD,LBAH,GBAH,IWH,IWA,WHA,SBD,B365<2.5,SOA,B365A,GBD,GBA,B365H,SBA,LBAHA,B365D,LBH,GBAHH,GB<2.5,LBD,GBH,LBA,SOD,WHH,B365>2.5,B365AH,B365AHH,IWD,SOH,GB>2.5,B365AHA,SBH,idGame,nWeekHome,nWeekAway,Date,year,IdHomeTeam,IdAwayTeam
310,1.85,2.0,3.4,0.75,0.75,3.6,1.85,1.66,3.25,1.85,1.8,1.8,3.45,1.8,4.5,1.8,2.0,3.3,4.333,1.85,1.9,3.2,4.25,1.7269999999999999,3.4,4.33,1.95,0.75,1.825,3.1,4.33,1.79,2.075,4.0,Birmingham_Man United_2003,32,31,2004-04-10,2003,19,13
311,1.8,2.3,3.2,-0.25,0.0,2.1,3.1,3.2,3.25,1.9,3.4,3.4,3.25,3.65,2.1,3.5,2.05,3.25,2.0,1.55,1.9,3.4,2.0,3.0,3.2,2.0,1.9,-0.25,1.85,3.0,2.1,1.79,2.05,1.9,Blackburn_Leeds_2003,32,32,2004-04-10,2003,33,2
312,1.8,1.6,3.1,0.0,-0.25,2.4,2.6,2.6,3.2,1.8,2.62,2.7,3.2,2.75,2.5,2.62,2.05,3.25,2.4,2.2,1.79,3.25,2.45,2.5,3.3,2.4,2.0,0.0,1.85,3.0,2.5,1.9,2.05,2.37,Bolton_Aston Villa_2003,32,32,2004-04-10,2003,23,21
313,1.95,2.2,3.4,-0.5,-0.25,1.8,3.8,4.0,3.25,1.85,4.75,4.2,3.25,4.33,1.8,4.0,1.9,3.5,1.8,1.6,1.79,3.25,1.85,3.75,3.5,1.72,1.95,-0.5,1.95,3.1,1.73,1.9,1.95,1.8,Charlton_Portsmouth_2003,31,31,2004-04-10,2003,29,28
314,1.7,1.85,3.75,-1.0,-1.25,1.3,8.0,8.0,3.75,1.95,8.5,8.5,4.1,8.0,1.364,7.5,2.15,4.5,1.4,2.0,1.85,3.75,1.4,7.0,4.33,1.36,1.85,-1.0,1.8,4.2,1.36,1.85,2.1,1.4,Chelsea_Middlesbrough_2003,32,32,2004-04-10,2003,30,25
315,2.05,2.15,3.1,-0.25,0.0,2.1,3.1,2.75,3.2,1.75,2.9,3.0,3.2,2.9,2.3,2.62,1.8,3.25,2.375,1.65,1.75,3.0,2.35,2.75,3.3,2.3,2.05,-0.25,2.1,3.0,2.3,1.95,1.8,2.37,Leicester_Fulham_2003,32,32,2004-04-10,2003,27,16
316,1.85,1.6,3.3,-1.0,-1.25,1.55,4.8,5.0,3.4,2.0,6.5,5.5,3.5,5.5,1.615,5.0,2.0,3.6,1.571,2.2,1.85,3.5,1.62,5.0,3.6,1.61,1.8,-1.0,1.925,3.5,1.53,1.85,1.975,1.61,Man City_Wolves_2003,32,32,2004-04-10,2003,3,4
317,,2.05,3.1,,0.25,2.9,2.2,2.1,3.25,1.95,2.38,2.2,3.3,2.3,3.2,2.1,,3.25,3.2,1.8,1.9,3.2,2.9,2.0,3.4,3.1,1.85,0.25,1.8,3.0,2.75,1.79,2.1,3.0,Newcastle_Arsenal_2003,32,32,2004-04-11,2003,9,31
318,1.95,1.7,3.5,-1.0,-1.25,1.55,4.8,5.0,3.4,1.9,5.5,6.0,3.45,6.0,1.615,5.0,1.9,3.5,1.5330000000000001,2.05,1.96,3.5,1.6,5.5,3.6,1.57,1.9,-1.25,2.1,3.5,1.62,1.77,1.8,1.61,Liverpool_Charlton_2003,33,32,2004-04-12,2003,10,29
319,2.0,2.0,3.2,-0.25,0.0,2.3,2.7,2.62,3.2,1.9,2.63,2.75,3.25,2.8,2.4,2.62,1.85,3.4,2.4,1.75,1.81,3.25,2.4,2.5,3.3,2.3,1.9,0.0,1.75,3.0,2.5,1.91,2.15,2.37,Wolves_Bolton_2003,33,33,2004-04-12,2003,4,23
320,1.95,2.3,3.2,-0.25,0.0,2.0,3.3,3.2,3.25,1.9,3.3,3.2,3.25,3.35,2.2,3.25,1.9,3.25,2.0,1.55,1.91,3.2,2.1,3.2,3.3,2.0,1.9,-0.25,1.95,3.0,2.1,1.81,1.95,2.0,Tottenham_Man City_2003,33,33,2004-04-12,2003,6,3
321,2.0,2.05,3.3,-0.25,0.0,2.4,2.7,2.62,3.2,1.8,2.8,2.875,3.25,2.8,2.375,2.7,1.85,3.25,2.375,1.7,1.81,3.2,2.4,2.6,3.3,2.25,2.0,-0.25,1.925,2.9,2.38,1.91,1.975,2.3,Portsmouth_Birmingham_2003,32,33,2004-04-12,2003,28,19
322,1.9,1.65,3.2,0.5,0.25,3.2,2.0,1.83,3.2,1.8,1.91,2.0,3.25,1.95,3.5,1.9,1.95,3.4,4.0,2.15,1.87,3.4,3.85,1.7269999999999999,3.4,3.75,2.0,0.5,1.9,3.1,3.75,1.86,2.0,3.6,Aston Villa_Chelsea_2003,33,33,2004-04-12,2003,21,30
323,2.05,1.95,3.2,-0.5,-0.25,1.9,3.5,3.2,3.25,1.9,3.75,3.75,3.25,3.65,2.0,3.5,1.8,3.25,1.8330000000000002,1.9,1.86,3.4,2.0,3.5,3.4,2.0,1.9,-0.25,1.925,3.1,1.91,1.86,1.975,1.9,Fulham_Blackburn_2003,33,33,2004-04-12,2003,16,33
324,1.8,2.45,3.2,-0.25,0.0,2.1,3.1,3.2,3.25,1.8,3.3,3.4,3.25,3.5,2.1,3.25,2.05,3.25,2.0,1.5,1.81,3.2,2.05,3.2,3.3,2.0,2.0,-0.25,1.875,3.0,2.1,1.91,2.025,2.0,Middlesbrough_Southampton_2003,33,32,2004-04-12,2003,25,12
325,1.85,2.3,3.3,-0.25,0.0,2.1,3.1,2.87,3.25,1.9,3.0,3.2,3.25,3.35,2.2,3.0,2.0,3.3,2.2,1.55,1.86,3.2,2.1,2.8,3.3,2.1,1.9,-0.25,1.85,3.0,2.25,1.86,2.05,2.1,Leeds_Everton_2003,33,33,2004-04-13,2003,2,8
326,1.95,2.05,5.5,-1.75,-1.5,1.22,9.5,8.0,5.0,2.15,10.0,10.0,5.25,11.0,1.286,8.5,1.9,5.0,1.2,1.7,2.07,5.0,1.25,11.0,5.0,1.22,1.65,-1.75,2.075,4.7,1.25,1.66,1.825,1.25,Man United_Leicester_2003,32,33,2004-04-13,2003,13,27
327,1.85,2.15,4.33,-1.25,-1.0,1.3,8.0,8.0,4.5,2.15,9.5,8.0,5.0,9.0,1.3330000000000002,9.0,2.0,5.0,1.25,1.65,2.25,5.0,1.3,8.0,5.0,1.3,1.66,-1.25,1.925,4.2,1.29,1.55,1.975,1.28,Arsenal_Leeds_2003,33,34,2004-04-16,2003,31,2
328,1.85,1.6,3.1,-0.5,-0.75,1.75,3.8,3.3,3.25,1.9,3.75,4.0,3.3,4.0,1.909,3.5,2.0,3.3,1.909,2.2,1.79,3.4,1.9,3.25,3.3,2.0,1.9,-0.5,1.925,3.3,1.95,1.9,1.975,1.9,Man City_Southampton_2003,34,33,2004-04-17,2003,3,12
329,1.9,1.95,3.3,-1.0,-1.0,1.55,4.8,5.0,3.4,1.8,5.5,6.0,3.55,5.75,1.615,5.5,1.95,3.4,1.5,1.9,2.0,3.4,1.6,6.0,3.6,1.61,2.0,-0.75,1.8,3.5,1.62,1.71,2.1,1.57,Liverpool_Fulham_2003,34,34,2004-04-17,2003,10,16
330,1.9,1.95,3.3,0.75,0.75,4.4,1.65,1.61,3.4,1.95,1.67,1.7269999999999999,3.4,1.7,4.5,1.66,1.95,3.6,4.333,1.9,2.0,3.4,5.0,1.6669999999999998,3.6,5.0,1.85,0.75,1.825,3.3,5.0,1.71,2.075,4.5,Portsmouth_Man United_2003,33,33,2004-04-17,2003,28,13
331,2.1,1.55,3.3,0.0,-0.25,2.3,2.5,2.3,3.2,1.85,2.4,2.375,3.3,2.42,2.75,2.5,1.75,3.4,2.75,2.3,1.79,3.2,2.75,2.25,3.3,2.6,1.95,0.0,2.1,3.2,2.75,1.9,1.8,2.5,Wolves_Middlesbrough_2003,34,34,2004-04-17,2003,4,25
332,1.8,1.75,4.0,-1.0,-1.25,1.4,6.0,7.0,3.75,1.9,8.5,7.5,4.1,8.0,1.444,9.0,2.05,4.0,1.4,2.0,1.95,3.75,1.4,7.0,4.33,1.36,1.9,-1.0,1.8,3.9,1.36,1.75,2.1,1.36,Chelsea_Everton_2003,34,34,2004-04-17,2003,30,8
333,2.0,2.15,3.2,-0.25,0.0,2.3,3.0,2.75,3.2,1.85,3.3,3.1,3.3,3.0,2.25,3.1,1.85,3.2,2.2,1.65,1.75,3.25,2.25,2.75,3.3,2.25,1.95,-0.25,2.05,2.7,2.1,1.95,1.85,2.1,Bolton_Tottenham_2003,34,34,2004-04-17,2003,23,6
334,1.8,2.45,3.2,-0.25,0.0,2.1,3.1,3.0,3.2,1.8,3.4,3.4,3.25,3.25,2.1,3.1,2.05,3.25,2.0,1.5,1.65,3.2,2.15,3.2,3.2,2.1,2.0,-0.25,1.875,3.0,2.1,2.05,2.025,2.1,Charlton_Birmingham_2003,33,34,2004-04-17,2003,29,19
335,1.8,2.15,3.4,-0.5,-0.25,1.8,3.8,3.5,3.25,2.0,3.75,3.75,3.4,3.75,1.909,3.75,2.05,3.5,1.8,1.65,1.85,3.25,1.91,3.75,3.4,1.83,1.8,-0.5,1.9,3.1,1.91,1.85,2.0,1.85,Blackburn_Leicester_2003,34,34,2004-04-17,2003,33,27
336,1.8,1.6,3.0,0.0,-0.25,2.4,2.6,2.8,3.2,1.75,2.75,2.875,3.2,2.9,2.375,2.8,2.05,3.25,2.2,2.2,1.81,3.25,2.35,2.75,3.3,2.3,2.05,0.0,1.85,3.0,2.4,1.93,2.05,2.25,Aston Villa_Newcastle_2003,34,33,2004-04-18,2003,21,9
337,2.0,2.05,3.75,-1.25,-1.0,1.4,6.0,8.0,4.0,2.0,8.0,7.5,4.0,8.5,1.4,7.5,1.85,4.333,,1.7,2.0,,1.4,,4.5,1.36,1.8,-1.25,2.0,3.9,1.36,1.71,1.9,1.36,Man United_Charlton_2003,34,34,2004-04-20,2003,13,29
338,1.9,2.3,3.0,-0.5,0.0,2.2,3.2,3.0,3.25,1.85,3.3,3.2,3.3,3.2,2.2,3.0,1.95,3.25,1.91,1.55,1.85,3.4,2.15,3.25,3.3,2.2,1.95,-0.5,1.975,2.7,2.1,1.85,1.925,2.1,Everton_Blackburn_2003,35,35,2004-04-24,2003,8,33
339,2.0,2.05,3.2,-0.5,0.0,2.2,2.9,2.8,3.2,1.85,3.1,3.0,3.3,2.9,2.25,2.8,1.85,3.3,2.2,1.7,1.79,3.25,2.3,2.75,3.3,2.2,1.95,-0.5,2.0,3.0,2.2,1.9,1.9,2.25,Fulham_Charlton_2003,35,35,2004-04-24,2003,16,29
340,2.05,1.6,3.3,0.0,-0.5,2.5,2.5,2.37,3.2,1.8,2.62,2.62,3.3,2.65,2.5,2.5,1.8,3.4,2.38,2.2,1.85,3.2,2.5,2.6,3.3,2.5,2.0,0.0,2.0,3.0,2.5,1.85,1.9,2.5,Leicester_Man City_2003,35,35,2004-04-24,2003,27,3
341,1.9,2.3,3.2,-0.5,-0.5,1.75,4.0,4.33,3.25,1.8,4.75,4.5,3.3,4.35,1.8,4.33,1.95,3.3,1.73,1.55,1.9,3.4,1.83,4.0,3.4,1.72,2.0,-0.5,1.95,3.2,1.73,1.79,1.95,1.73,Man United_Liverpool_2003,35,35,2004-04-24,2003,13,10
342,2.0,2.05,3.2,-0.5,0.0,2.4,2.4,2.75,3.2,1.8,3.0,3.0,3.3,2.9,2.3,2.75,1.85,3.25,2.2,1.7,1.75,3.2,2.3,2.8,3.2,2.25,2.0,-0.5,2.05,3.2,2.3,1.95,1.85,2.3,Middlesbrough_Aston Villa_2003,35,35,2004-04-24,2003,25,21
343,1.75,2.05,3.2,-0.5,-0.5,1.75,4.0,3.5,3.2,1.8,4.0,4.0,3.3,3.6,1.9,3.6,2.1,3.25,1.83,1.8,1.71,3.2,2.0,3.75,3.25,1.9,2.0,-0.5,1.75,3.2,1.91,2.0,2.15,1.91,Southampton_Bolton_2003,34,35,2004-04-24,2003,12,23
344,1.8,2.45,3.2,-0.5,0.0,2.0,3.2,3.2,3.25,1.85,3.3,3.4,3.3,3.3,2.1,3.0,2.05,3.25,2.0,1.5,1.95,3.4,2.1,3.0,3.3,2.0,1.95,-0.5,1.875,3.1,2.1,1.75,2.025,2.1,Leeds_Portsmouth_2003,35,34,2004-04-25,2003,2,28
345,1.95,1.95,3.3,0.75,0.75,3.6,1.85,1.66,3.25,1.95,1.7,1.66,3.4,1.72,5.5,1.73,1.9,3.4,4.5,1.9,1.85,3.25,4.85,1.67,3.4,4.5,1.85,0.75,1.9,3.1,5.0,1.85,2.0,4.33,Tottenham_Arsenal_2003,35,34,2004-04-25,2003,6,31
346,1.95,1.7,3.3,-0.75,-1.0,1.8,3.8,5.0,3.4,1.95,5.5,5.5,3.6,5.0,1.61,5.0,1.9,3.6,1.67,2.05,1.95,3.25,1.65,4.5,3.6,1.61,1.85,-0.75,1.95,3.1,1.62,1.75,1.95,1.62,Birmingham_Wolves_2003,35,35,2004-04-25,2003,19,4
347,1.9,1.6,3.1,0.0,-0.5,2.4,2.6,2.4,3.2,1.8,2.62,2.5,3.3,2.6,2.7,2.5,1.95,3.25,2.75,2.2,1.85,3.2,2.55,2.25,3.3,2.6,2.0,0.0,1.9,3.0,2.5,1.85,2.0,2.5,Newcastle_Chelsea_2003,34,35,2004-04-25,2003,9,30
348,,1.67,3.2,,-0.25,2.3,2.5,2.5,3.2,1.85,2.75,2.62,3.25,2.7,2.5,2.62,,3.4,2.5,2.1,1.85,3.2,2.5,2.5,3.4,2.5,1.95,0.0,1.8,3.2,2.38,1.85,2.1,2.3,Wolves_Everton_2003,36,36,2004-05-01,2003,4,8
349,2.0,2.2,4.0,-1.25,-1.0,1.45,5.8,7.5,3.75,2.0,7.5,9.0,4.15,9.0,1.36,6.0,1.85,4.33,1.33,1.6,2.05,3.75,1.37,9.0,4.33,1.36,1.8,-1.25,2.05,3.6,1.4,1.65,1.85,1.44,Arsenal_Birmingham_2003,35,36,2004-05-01,2003,31,19
350,,1.65,3.25,,0.25,3.8,1.8,1.85,3.3,1.95,1.83,1.9,3.3,1.9,3.75,1.83,,3.5,3.4,2.15,1.85,3.25,3.95,1.91,3.5,3.75,1.85,0.5,2.0,3.1,4.0,1.85,1.9,3.6,Blackburn_Man United_2003,36,36,2004-05-01,2003,33,13
351,,2.3,3.5,,-0.25,1.8,3.8,4.0,3.5,1.9,4.33,4.33,3.4,4.0,1.8,3.5,,3.4,1.67,1.55,1.79,3.4,1.85,4.33,3.4,1.73,1.9,-0.5,1.95,3.1,1.8,1.9,1.95,1.8,Charlton_Leicester_2003,36,36,2004-05-01,2003,29,27
352,,1.65,3.6,,-1.25,1.45,5.8,7.0,3.75,1.95,7.0,6.5,3.75,6.75,1.53,6.0,,3.6,1.44,2.15,1.95,3.6,1.5,6.5,3.75,1.44,1.85,-1.0,1.95,3.6,1.5,1.75,1.95,1.44,Chelsea_Southampton_2003,36,35,2004-05-01,2003,30,12
353,1.8,1.7,3.2,0.0,-0.25,2.7,2.4,2.38,3.1,1.8,2.4,2.5,3.3,2.5,2.62,2.37,2.05,3.4,2.6,2.05,1.85,3.2,2.55,2.38,3.4,2.62,2.0,0.0,1.85,2.9,2.7,1.85,2.05,2.62,Man City_Newcastle_2003,36,35,2004-05-01,2003,3,9
354,1.85,2.45,3.25,-0.25,0.0,2.1,3.1,3.0,3.2,1.85,3.5,3.2,3.25,3.35,2.2,3.2,2.0,3.25,2.0,1.5,1.79,3.2,2.1,3.2,3.4,2.1,1.95,-0.25,1.825,3.0,2.0,1.9,2.075,2.0,Portsmouth_Fulham_2003,35,36,2004-05-01,2003,28,16
355,1.9,1.65,3.4,-1.0,-1.25,1.35,7.0,5.5,3.4,1.8,6.0,6.5,3.5,6.25,1.57,5.5,1.95,3.5,1.53,2.15,1.75,3.5,1.57,5.5,3.4,1.57,2.0,-1.0,1.925,4.0,1.62,1.95,1.975,1.53,Liverpool_Middlesbrough_2003,36,36,2004-05-02,2003,10,25
356,1.8,1.7,3.4,0.0,-0.25,2.3,2.5,2.6,3.5,1.9,3.0,2.87,3.4,2.75,2.25,2.37,2.05,3.5,2.1,2.05,1.79,3.2,2.35,3.0,3.4,2.3,1.9,0.0,1.8,3.2,2.2,1.9,2.1,2.37,Bolton_Leeds_2003,36,36,2004-05-02,2003,23,2
357,,1.65,3.4,,-1.0,1.55,4.8,4.0,3.25,1.8,5.0,5.0,3.35,5.0,1.66,4.2,,3.6,1.67,2.15,1.75,3.25,1.72,4.5,3.6,1.75,2.0,-0.75,2.0,3.5,1.67,1.95,1.9,1.72,Aston Villa_Tottenham_2003,36,36,2004-05-02,2003,21,6
358,1.95,2.15,3.2,0.5,0.75,4.2,1.9,1.72,3.25,1.85,1.8,1.8,3.25,1.8,4.5,1.8,1.9,3.3,4.33,1.7,1.85,3.2,4.25,1.73,3.4,4.33,1.95,0.5,1.95,2.7,4.33,1.85,1.95,4.0,Portsmouth_Arsenal_2003,36,36,2004-05-04,2003,28,31
359,1.8,2.0,3.3,0.25,0.25,3.0,2.1,2.2,3.25,1.85,2.25,2.3,3.2,2.3,2.87,2.25,2.05,3.4,2.8,1.85,1.75,3.2,2.8,2.2,3.3,2.7,1.95,0.25,1.85,3.1,3.0,1.95,2.05,2.75,Southampton_Aston Villa_2003,36,37,2004-05-08,2003,12,21
360,,1.7,3.4,,0.25,3.4,1.85,1.9,3.25,1.8,2.1,2.1,3.25,2.05,3.4,2.0,,3.25,3.0,2.05,1.75,3.2,3.25,2.1,3.4,3.25,2.0,0.5,1.8,3.3,3.2,1.95,2.1,3.25,Birmingham_Liverpool_2003,37,37,2004-05-08,2003,19,10
361,2.0,2.2,3.2,-0.25,0.0,2.2,2.8,3.0,3.2,1.85,3.0,3.0,3.2,3.0,2.25,2.88,1.85,3.3,2.2,1.6,1.75,3.2,2.2,2.8,3.3,2.1,1.95,-0.25,2.0,3.1,2.25,1.95,1.9,2.2,Everton_Bolton_2003,37,37,2004-05-08,2003,8,23
362,,1.6,3.1,,-0.25,2.3,2.6,2.37,3.2,1.85,2.4,2.6,3.25,2.52,2.6,2.5,,3.25,2.5,2.2,1.85,3.2,2.5,2.5,3.3,2.62,1.95,,,3.1,2.75,1.85,,2.5,Leeds_Charlton_2003,37,37,2004-05-08,2003,2,29
363,,1.7,3.25,,-0.25,2.5,2.5,2.5,3.2,1.8,2.75,2.75,3.25,2.65,2.4,2.6,,3.4,2.38,2.05,1.75,3.2,2.4,2.6,3.3,2.4,2.0,,,3.0,2.4,1.95,,2.4,Leicester_Portsmouth_2003,37,37,2004-05-08,2003,27,28
364,1.8,2.45,3.0,-0.25,0.0,2.0,3.2,2.87,3.2,1.8,3.3,3.1,3.2,3.2,2.25,2.88,2.05,3.2,2.2,1.5,1.85,3.2,2.1,2.8,3.3,2.25,2.0,-0.25,1.875,3.1,2.1,1.85,2.025,2.2,Man United_Chelsea_2003,37,37,2004-05-08,2003,13,30
365,1.9,2.45,3.2,-0.25,0.0,2.0,3.2,3.2,3.25,1.8,3.4,3.4,3.25,3.25,2.1,3.5,1.95,3.25,1.8,1.5,1.79,3.25,2.05,3.75,3.2,2.0,2.0,-0.25,1.9,3.1,2.1,1.9,2.0,1.91,Middlesbrough_Man City_2003,37,37,2004-05-08,2003,25,3
366,1.95,2.2,3.25,-0.25,0.0,2.1,3.1,2.75,3.2,1.95,3.0,2.87,3.25,3.05,2.3,2.88,1.9,3.4,2.1,1.6,1.9,3.2,2.15,3.0,3.4,2.2,1.85,-0.25,2.0,3.0,2.2,1.79,1.9,2.2,Tottenham_Blackburn_2003,37,37,2004-05-08,2003,6,33
367,,1.66,5.0,,-1.5,1.22,9.5,9.5,5.0,2.1,9.0,9.0,5.0,9.5,1.3,9.0,,5.0,1.29,1.92,2.05,4.5,1.27,8.0,5.0,1.22,1.7,,,4.8,1.3,1.65,,1.25,Newcastle_Wolves_2003,36,37,2004-05-09,2003,9,4
368,,1.9,2.87,,0.5,3.6,2.1,2.0,3.25,1.8,1.91,2.1,3.2,1.9,3.25,1.91,,3.4,3.5,1.74,1.79,3.2,3.8,1.91,3.25,3.6,2.0,0.25,2.125,2.6,4.0,1.9,1.775,3.5,Fulham_Arsenal_2003,37,37,2004-05-09,2003,16,31
369,1.88,1.9,3.4,0.25,0.25,3.1,2.0,1.9,3.4,,2.25,2.2,3.25,2.05,2.87,2.1,1.96,3.6,2.75,1.9,1.75,3.2,3.25,2.25,3.3,3.25,,0.25,1.9,3.2,3.0,1.95,2.0,2.88,Southampton_Newcastle_2003,37,37,2004-05-12,2003,12,9
370,1.7,2.96,4.33,-1.5,-0.5,1.4,6.0,8.0,4.2,2.05,9.0,9.0,4.4,9.0,1.33,8.0,2.14,4.5,1.3,1.3,2.05,4.33,1.3,8.0,4.5,1.3,1.75,,,3.9,1.33,1.65,,1.33,Chelsea_Leeds_2003,38,38,2004-05-15,2003,30,2
371,1.72,1.69,3.25,-0.25,-0.5,1.9,3.5,3.4,3.25,1.9,3.3,3.4,3.25,3.5,2.1,3.25,2.12,3.25,1.83,1.95,1.85,3.2,1.95,3.75,3.3,1.9,1.9,-0.25,1.875,3.1,2.1,1.85,2.025,2.0,Man City_Everton_2003,38,38,2004-05-15,2003,3,8
372,,1.65,3.3,,-0.5,2.0,3.2,3.1,3.25,1.8,3.75,3.6,3.25,3.35,2.0,3.25,,3.3,1.8,2.0,1.79,3.4,2.0,3.6,3.4,2.0,2.0,-0.5,2.1,3.1,1.91,1.9,1.8,2.0,Liverpool_Newcastle_2003,38,38,2004-05-15,2003,10,9
373,1.76,1.95,3.2,-0.5,-0.25,2.0,3.2,3.2,3.25,1.85,3.6,3.6,3.25,3.2,2.0,3.25,2.08,3.3,2.0,1.9,1.85,3.2,2.05,3.2,3.3,2.0,1.95,-0.5,2.05,3.1,2.0,1.85,1.85,2.0,Charlton_Southampton_2003,38,38,2004-05-15,2003,29,12
374,2.0,1.9,3.3,-0.25,-0.25,2.1,3.1,3.1,3.2,1.8,3.2,3.0,3.25,3.1,2.25,2.88,1.84,3.3,2.2,1.95,1.79,3.2,2.1,2.8,3.2,2.0,2.0,-0.25,2.075,3.0,2.2,1.9,1.825,2.2,Portsmouth_Middlesbrough_2003,38,38,2004-05-15,2003,28,25
375,1.94,1.95,3.2,-0.5,-0.25,2.1,3.1,3.2,3.25,1.8,3.1,3.25,3.25,3.2,2.1,3.0,1.9,3.4,2.2,1.9,1.79,3.25,2.05,2.75,3.2,2.0,2.0,-0.25,1.9,3.0,2.25,1.9,2.0,2.1,Blackburn_Birmingham_2003,38,38,2004-05-15,2003,33,19
376,2.04,1.95,3.4,-0.25,-0.25,2.1,2.9,3.0,3.4,1.8,3.2,3.0,3.4,3.1,2.2,3.1,1.8,3.4,2.2,1.9,1.79,3.25,2.05,2.75,3.2,2.0,2.0,-0.25,1.975,3.2,2.2,1.9,1.925,2.0,Aston Villa_Man United_2003,38,38,2004-05-15,2003,21,13
377,,3.53,4.5,,-0.5,1.3,8.5,12.0,5.0,2.1,12.0,13.0,5.0,12.0,1.25,10.0,,5.0,1.17,1.22,2.05,5.5,1.22,12.0,5.0,1.22,1.7,,,4.0,1.25,1.65,,1.22,Arsenal_Leicester_2003,38,38,2004-05-15,2003,31,27
378,2.02,1.69,3.25,-0.5,-0.5,1.9,3.5,3.4,3.25,1.9,3.6,3.75,3.25,3.5,2.0,3.25,1.82,3.2,1.91,1.95,1.79,3.2,1.95,3.5,3.3,1.9,1.9,-0.5,2.05,3.1,2.0,1.9,1.85,2.0,Bolton_Fulham_2003,38,38,2004-05-15,2003,23,16
379,,2.1,3.3,,0.0,2.2,2.9,2.62,3.2,2.0,3.0,2.8,3.25,2.75,2.37,2.62,,3.3,2.2,1.75,1.95,3.25,2.3,2.75,3.2,2.25,1.8,,,3.0,2.3,1.75,,2.38,Wolves_Tottenham_2003,38,38,2004-05-15,2003,4,6
