,SBD,B365D,SBH,LBA,BWD,GBAH,BWH,WHD,LBAHA,B365AHA,GBH,GBD,B365AH,WHA,GBA,IWH,B365H,WHH,LBH,IWA,LBD,GB>2.5,IWD,LBAHH,GB<2.5,B365A,B365AHH,SBA,B365<2.5,GBAHH,GBAHA,LBAH,BWA,B365>2.5,idGame,nWeekHome,nWeekAway,Date,year,IdHomeTeam,IdAwayTeam
315,3.2,3.25,2.3,2.75,3.2,-0.25,2.4,3.2,1.88,1.9,2.35,3.2,-0.25,2.62,2.8,2.3,2.3,2.3,2.25,2.6,3.2,2.0,3.1,1.96,1.71,3.0,2.0,3.0,1.7,1.95,1.85,-0.25,2.7,2.1,Portsmouth_Charlton_2004,32,32,2005-04-09,2004,26,10
316,3.2,3.25,2.1,3.2,3.1,-0.25,2.15,3.2,1.84,2.15,2.1,3.2,-0.25,3.2,3.25,1.9,2.1,2.0,2.0,3.5,3.2,2.0,3.1,2.0,1.71,3.4,1.75,3.4,1.7,1.75,2.05,-0.5,3.2,2.1,Tottenham_Newcastle_2004,32,31,2005-04-10,2004,34,24
317,3.4,3.25,1.8,4.0,3.2,-0.5,1.8,3.2,2.06,1.775,1.8,3.3,-0.75,4.33,4.2,1.8,1.83,1.72,1.8,3.8,3.2,2.0,3.1,1.78,1.71,4.5,2.125,4.33,1.7,1.8,1.85,-0.5,4.3,2.1,Aston Villa_West Brom_2004,32,32,2005-04-10,2004,1,36
318,3.4,3.4,1.67,5.0,3.4,-0.75,1.65,3.3,2.02,2.0,1.65,3.46,-0.75,5.0,5.0,1.6,1.66,1.61,1.62,4.6,3.25,2.05,3.4,1.82,1.65,5.5,1.9,5.25,1.7,1.85,1.95,-0.75,5.0,2.1,Everton_Crystal Palace_2004,32,32,2005-04-10,2004,14,12
319,3.25,3.1,1.91,3.75,3.1,-0.5,1.8,3.2,1.9,1.975,1.9,3.25,-0.5,3.75,3.85,1.85,1.9,1.83,1.8,3.8,3.25,2.05,3.0,1.94,1.65,4.33,1.925,4.0,1.65,1.9,1.76,-0.5,4.5,2.2,Birmingham_Portsmouth_2004,33,33,2005-04-16,2004,2,26
320,3.25,3.2,2.4,2.38,3.1,-0.25,2.3,3.2,1.78,1.75,2.4,3.2,-0.25,2.62,2.75,2.3,2.4,2.3,2.6,2.7,3.2,2.0,3.0,2.06,1.71,2.87,2.15,2.8,1.75,2.05,1.75,-0.25,2.9,2.05,Charlton_Bolton_2004,33,33,2005-04-16,2004,10,5
321,3.4,3.2,2.0,3.0,3.25,-0.5,1.9,3.2,1.86,1.85,2.0,3.25,-0.5,3.2,3.5,1.9,2.0,2.0,2.1,3.5,3.2,2.05,3.1,1.98,1.65,3.75,2.05,3.5,1.66,2.0,1.69,-0.5,3.75,2.15,Crystal Palace_Norwich_2004,33,33,2005-04-16,2004,12,25
322,3.2,3.25,2.3,2.5,3.2,-0.25,2.1,3.2,1.88,1.925,2.25,3.2,-0.25,2.75,3.0,2.2,2.3,2.25,2.4,2.9,3.25,2.0,3.0,1.96,1.71,3.0,1.975,3.0,1.7,1.9,1.9,-0.25,3.2,2.1,Fulham_Man City_2004,32,33,2005-04-16,2004,15,21
323,3.4,3.25,1.8,4.33,3.5,-0.5,1.6,3.3,1.78,1.825,1.8,3.45,-0.75,3.75,4.0,1.8,1.83,1.8,1.67,3.8,3.4,2.05,3.1,2.06,1.65,4.5,2.075,4.33,1.6,1.8,1.85,-0.75,5.25,2.3,Liverpool_Tottenham_2004,33,33,2005-04-16,2004,20,34
324,3.2,3.2,2.25,2.75,3.2,-0.25,2.1,3.2,2.0,2.05,2.2,3.2,-0.25,2.87,3.1,2.2,2.2,2.15,2.2,2.9,3.25,2.0,3.0,1.84,1.71,3.25,1.85,3.1,1.7,1.82,1.98,-0.25,3.2,2.1,Southampton_Aston Villa_2004,33,33,2005-04-16,2004,30,1
325,3.6,3.6,1.62,5.0,3.2,-0.75,1.7,3.5,1.88,1.925,1.62,3.5,-0.75,5.0,5.25,1.6,1.61,1.57,1.57,4.6,3.5,1.95,3.4,1.96,1.75,5.5,1.975,5.5,1.8,1.9,1.9,-0.75,5.0,2.0,Bolton_Southampton_2004,34,34,2005-04-19,2004,5,30
326,3.4,3.3,1.8,3.6,3.3,-0.75,1.7,3.4,2.02,2.025,1.75,3.35,-0.5,4.2,4.5,1.75,1.83,1.7,1.83,4.0,3.25,2.0,3.2,1.82,1.71,4.33,1.875,4.33,1.8,2.05,1.7,-0.5,4.75,2.0,Middlesbrough_Fulham_2004,33,33,2005-04-19,2004,23,15
327,3.4,3.4,1.7,4.33,3.2,-0.75,1.8,3.4,1.82,1.875,1.75,3.35,-0.75,4.0,4.5,1.65,1.66,1.72,1.67,4.4,3.4,1.9,3.3,2.02,1.79,5.5,2.025,5.0,1.95,2.0,1.8,-0.75,4.3,1.85,Tottenham_West Brom_2004,34,33,2005-04-20,2004,34,36
328,3.2,3.25,3.2,2.2,3.2,0.25,3.2,3.3,1.86,1.85,3.15,3.25,0.25,2.05,2.15,3.2,3.2,3.0,2.75,2.0,3.25,2.0,3.1,1.98,1.7,2.2,2.049,2.2,1.75,2.0,1.8,0.25,2.1,2.05,Portsmouth_Liverpool_2004,34,34,2005-04-20,2004,26,20
329,3.4,3.4,2.4,2.5,3.2,0.0,2.25,3.3,2.02,2.05,2.4,3.35,0.0,2.5,2.65,2.5,2.5,2.37,2.4,2.5,3.25,1.85,3.0,1.82,1.85,2.62,1.85,2.7,1.9,1.8,2.0,0.0,2.9,1.9,Norwich_Newcastle_2004,34,32,2005-04-20,2004,25,24
330,3.3,3.2,2.0,3.4,3.15,-0.25,2.0,3.3,2.08,2.125,1.95,3.25,-0.25,3.3,3.65,1.85,2.0,1.9,1.91,3.6,3.25,2.05,3.1,1.76,1.65,3.75,1.775,3.6,1.66,1.8,2.0,-0.25,3.5,2.15,Man City_Birmingham_2004,34,34,2005-04-20,2004,21,2
331,3.2,3.2,2.05,3.0,3.2,-0.25,1.95,3.2,2.02,2.075,2.0,3.25,-0.25,3.5,3.5,2.0,2.1,1.9,2.1,3.2,3.2,1.95,3.1,1.82,1.75,3.5,1.825,3.6,1.7,1.8,2.0,-0.25,3.6,2.1,Chelsea_Arsenal_2004,33,33,2005-04-20,2004,11,0
332,3.4,3.3,1.85,4.0,3.25,-0.5,1.9,3.3,1.88,1.9,1.9,3.35,-0.5,3.3,3.75,1.8,1.9,1.9,1.73,3.7,3.4,1.9,3.2,1.96,1.79,4.0,2.0,4.0,1.8,1.9,1.77,-0.5,3.75,2.0,Blackburn_Crystal Palace_2004,33,34,2005-04-20,2004,3,12
333,3.25,3.1,1.91,4.5,3.1,-0.5,1.9,3.3,1.9,1.9,1.9,3.25,-0.5,3.6,3.85,1.8,1.9,1.83,1.67,3.8,3.25,1.95,3.1,1.94,1.75,4.33,2.0,4.0,1.8,1.9,1.76,-0.5,4.0,2.0,Aston Villa_Charlton_2004,34,34,2005-04-20,2004,1,10
334,3.4,3.3,3.75,1.83,3.2,0.5,3.6,3.3,1.86,1.875,3.6,3.3,0.5,1.83,1.95,3.6,4.0,3.6,3.75,1.85,3.2,2.0,3.1,1.98,1.71,1.9,2.025,1.91,1.7,1.72,1.95,0.5,1.95,2.1,Everton_Man United_2004,33,33,2005-04-20,2004,14,22
335,3.3,3.25,2.3,2.75,3.2,0.0,2.25,3.2,1.78,1.8,2.35,3.2,-0.25,2.75,2.9,2.2,2.37,2.25,2.25,2.9,3.2,2.05,3.0,2.06,1.65,2.87,2.1,2.9,1.65,1.73,2.0,-0.25,2.9,2.2,Aston Villa_Bolton_2004,35,35,2005-04-23,2004,1,5
336,3.3,3.25,2.25,2.8,3.1,-0.25,2.3,3.2,1.86,1.875,2.3,3.2,-0.25,2.62,3.0,2.2,2.3,2.3,2.2,2.9,3.2,2.05,3.0,1.98,1.65,3.0,2.025,3.0,1.65,2.0,1.8,-0.25,2.9,2.2,Blackburn_Man City_2004,34,35,2005-04-23,2004,3,21
337,5.25,5.0,1.25,10.0,5.5,-1.25,1.2,5.0,1.74,1.95,1.28,4.75,-1.25,9.5,11.0,1.3,1.28,1.22,1.25,8.0,4.5,1.85,4.2,2.1,1.85,10.0,1.95,11.0,1.8,1.95,1.85,-1.5,12.0,2.0,Chelsea_Fulham_2004,34,34,2005-04-23,2004,11,15
338,3.4,3.5,3.75,1.91,3.2,0.5,4.0,3.5,1.94,1.925,3.6,3.4,0.5,1.8,1.95,3.2,3.75,3.5,3.4,2.0,3.25,2.0,3.1,1.9,1.71,1.9,1.975,1.91,1.7,1.75,1.95,0.5,1.85,2.1,Crystal Palace_Liverpool_2004,35,35,2005-04-23,2004,12,20
339,3.6,3.4,1.62,5.0,3.35,-0.75,1.7,3.3,1.92,1.975,1.7,3.4,-0.75,5.0,5.0,1.6,1.66,1.61,1.62,4.6,3.25,2.05,3.4,1.92,1.65,5.5,1.925,5.5,1.65,1.9,1.9,-0.75,4.75,2.2,Everton_Birmingham_2004,34,35,2005-04-23,2004,14,2
340,3.4,3.3,1.85,3.2,3.2,-0.5,1.8,3.4,1.82,1.8,1.95,3.25,-0.5,3.6,3.8,1.9,1.9,1.8,2.0,3.5,3.2,1.95,3.1,2.02,1.75,4.0,2.1,4.0,1.75,1.95,1.75,-0.5,4.3,2.05,Middlesbrough_West Brom_2004,34,34,2005-04-23,2004,23,36
341,3.4,3.4,2.2,2.75,3.2,-0.25,2.2,3.5,2.02,2.05,2.2,3.3,-0.25,2.87,3.1,2.2,2.25,2.05,2.2,2.8,3.25,1.85,3.1,1.82,1.85,3.0,1.85,3.0,1.85,1.85,1.95,-0.25,3.0,1.95,Norwich_Charlton_2004,35,35,2005-04-23,2004,25,10
342,3.25,3.25,2.2,2.75,3.25,-0.25,2.0,3.3,1.9,1.875,2.2,3.2,-0.25,3.0,3.2,2.1,2.25,2.05,2.2,3.0,3.25,1.85,3.1,1.94,1.85,3.1,2.025,3.1,1.7,1.9,1.9,-0.25,3.4,2.1,Portsmouth_Southampton_2004,35,35,2005-04-24,2004,26,30
343,4.33,4.5,1.36,8.0,4.0,-1.25,1.35,4.5,1.96,1.975,1.35,4.4,-1.25,7.5,8.5,1.33,1.36,1.3,1.29,7.5,4.5,1.79,4.0,1.88,1.9,8.5,1.925,8.5,1.95,1.9,1.9,-1.25,9.0,1.85,Man United_Newcastle_2004,34,33,2005-04-24,2004,22,24
344,3.75,3.75,1.5,6.0,3.75,-1.0,1.45,3.6,,,1.47,3.75,,6.5,7.25,1.45,1.5,1.44,1.5,5.4,3.4,1.79,3.8,,1.9,7.0,,7.0,2.0,1.8,2.0,,7.0,1.8,Arsenal_Tottenham_2004,34,35,2005-04-25,2004,0,34
345,3.25,3.25,2.1,3.2,3.15,-0.25,2.0,3.5,1.78,1.85,2.1,3.25,-0.5,3.2,3.4,1.9,2.1,1.9,2.0,3.5,3.2,2.15,3.1,2.06,1.6,3.5,2.05,3.4,1.53,1.8,2.0,-0.5,3.5,2.4,West Brom_Blackburn_2004,35,35,2005-04-26,2004,36,3
346,3.25,3.25,2.2,3.4,3.2,-0.25,2.2,3.3,2.04,2.05,2.2,3.25,-0.25,3.25,3.15,2.1,2.25,1.95,1.91,3.1,3.25,1.95,3.0,1.8,1.75,3.1,1.85,3.1,2.05,1.8,2.0,-0.25,3.0,1.75,Newcastle_Middlesbrough_2004,34,35,2005-04-27,2004,24,23
347,3.2,3.2,2.2,3.0,3.2,-0.25,2.1,3.1,2.02,2.075,2.15,3.15,-0.25,3.2,3.25,2.0,2.2,2.05,2.1,3.2,3.2,2.15,3.1,1.82,1.6,3.25,1.825,3.2,1.57,1.8,2.0,-0.25,3.2,2.35,Birmingham_Blackburn_2004,36,36,2005-04-30,2004,2,3
348,3.2,3.2,3.75,1.91,3.35,0.5,4.0,3.3,2.12,1.9,3.65,3.3,0.25,1.83,1.95,3.2,3.75,3.6,3.5,2.0,3.2,2.0,3.1,1.72,1.71,2.0,2.0,2.0,1.66,1.73,1.95,0.5,1.8,2.15,Bolton_Chelsea_2004,36,35,2005-04-30,2004,5,11
349,3.25,3.2,2.8,2.25,3.1,0.0,3.0,3.1,1.92,1.95,2.75,3.2,0.0,2.37,2.4,2.5,2.75,2.62,2.75,2.5,3.2,2.05,3.0,1.92,1.65,2.5,1.95,2.4,1.65,1.9,1.9,0.0,2.25,2.2,Fulham_Everton_2004,35,35,2005-04-30,2004,15,14
350,3.4,3.4,1.7,5.0,3.4,-0.75,1.6,3.4,1.74,1.75,1.73,3.4,-0.75,4.2,4.5,1.8,1.72,1.7,1.57,3.8,3.5,1.95,3.1,2.1,1.75,5.0,2.15,5.0,1.8,1.98,1.82,-0.75,5.5,2.0,Liverpool_Middlesbrough_2004,36,36,2005-04-30,2004,20,23
351,3.25,3.4,1.83,4.33,3.2,-0.5,1.8,3.3,2.08,2.075,1.8,3.3,-0.5,3.75,4.25,1.7,1.72,1.8,1.73,4.2,3.2,2.0,3.2,1.76,1.71,5.0,1.825,4.33,1.66,1.8,1.86,-0.5,4.3,2.15,Man City_Portsmouth_2004,36,36,2005-04-30,2004,21,26
352,3.4,3.3,1.83,3.75,3.2,-0.5,1.8,3.4,1.92,1.95,1.85,3.3,-0.5,3.6,4.0,1.9,1.83,1.8,1.73,3.5,3.5,1.85,3.1,1.92,1.85,4.33,1.95,4.2,1.95,1.85,1.81,-0.5,4.3,1.85,Newcastle_Crystal Palace_2004,35,36,2005-04-30,2004,24,12
353,3.25,3.4,2.05,3.0,3.2,-0.5,2.1,3.3,1.86,1.85,2.0,3.3,-0.5,2.8,3.4,2.1,2.0,2.15,2.1,3.1,3.2,1.9,3.0,1.98,1.79,3.5,2.05,3.5,1.85,2.0,1.67,-0.5,3.2,1.95,Southampton_Norwich_2004,36,36,2005-04-30,2004,30,25
354,3.25,3.3,1.91,3.2,3.15,-0.5,2.0,3.3,1.84,1.875,1.95,3.25,-0.5,3.6,3.7,1.85,1.9,1.83,2.0,3.6,3.2,2.0,3.1,2.0,1.71,4.0,2.025,4.0,1.7,1.95,1.73,-0.5,3.5,2.1,Tottenham_Aston Villa_2004,36,36,2005-05-01,2004,34,1
355,3.6,3.4,5.0,1.57,3.4,0.75,4.5,3.5,1.82,1.85,5.0,3.5,0.75,1.57,1.65,4.4,6.0,5.0,5.0,1.65,3.5,1.9,3.3,2.02,1.79,1.61,2.05,1.67,1.8,1.98,1.82,0.75,1.7,2.0,Charlton_Man United_2004,36,35,2005-05-01,2004,10,22
356,3.6,3.6,5.0,1.5,3.45,0.5,5.3,3.5,,1.975,4.85,3.5,0.75,1.57,1.67,4.4,5.0,5.0,5.5,1.65,3.6,1.95,3.3,,1.75,1.66,1.925,1.67,1.7,2.03,1.67,,1.6,2.1,West Brom_Arsenal_2004,36,35,2005-05-02,2004,36,0
357,3.2,3.4,2.2,3.0,3.1,-0.5,2.25,3.1,1.98,2.0,2.2,3.25,-0.25,2.87,3.0,2.0,2.2,2.2,2.1,3.2,3.2,,3.1,1.786,,2.75,1.9,3.2,,2.2,1.56,-0.25,3.0,,Fulham_Newcastle_2004,36,36,2005-05-04,2004,15,24
358,3.2,3.2,2.2,2.8,3.2,-0.25,2.05,3.2,1.86,1.85,2.2,3.2,-0.25,2.8,3.1,2.1,2.25,2.2,2.2,3.1,3.2,2.0,3.0,1.98,1.71,3.1,2.05,3.2,1.66,2.0,1.8,-0.25,3.3,2.15,Middlesbrough_Tottenham_2004,37,37,2005-05-07,2004,23,34
359,3.2,3.25,2.3,2.8,3.2,-0.25,2.2,3.3,1.82,1.9,2.25,3.2,-0.25,2.7,3.0,2.2,2.37,2.2,2.2,2.8,3.2,2.0,3.1,2.02,1.71,2.87,2.0,3.0,1.65,1.95,1.85,-0.25,3.0,2.05,Aston Villa_Man City_2004,37,37,2005-05-07,2004,1,21
360,3.25,3.25,2.0,3.5,3.1,-0.25,2.0,3.1,1.98,2.125,2.0,3.2,-0.25,3.5,3.6,1.85,2.1,1.95,1.91,3.6,3.2,2.05,3.1,1.86,1.65,3.4,1.775,3.6,1.66,1.75,2.05,-0.5,3.6,2.15,Blackburn_Fulham_2004,37,37,2005-05-07,2004,3,15
361,4.75,5.0,1.3,10.0,4.5,-1.25,1.3,4.5,2.18,1.975,1.29,4.75,-1.25,8.0,9.5,1.33,1.28,1.28,1.25,7.5,4.5,1.85,4.0,1.7,1.85,10.0,1.925,10.0,1.85,1.9,1.9,1.28,9.0,1.95,Chelsea_Charlton_2004,36,37,2005-05-07,2004,11,10
362,3.25,3.4,2.2,2.75,3.2,-0.25,2.2,3.1,1.9,1.95,2.2,3.2,-0.25,3.1,3.1,2.2,2.2,2.1,2.2,2.9,3.25,1.85,3.0,1.94,1.85,3.0,1.95,3.1,1.9,1.85,1.95,-0.25,3.0,1.9,Crystal Palace_Southampton_2004,37,37,2005-05-07,2004,12,30
363,3.4,3.4,1.7,5.0,3.2,-0.75,1.8,3.3,1.8,1.85,1.7,3.3,-0.75,5.0,5.0,1.55,1.72,1.61,1.62,4.8,3.25,2.0,3.5,2.04,1.71,5.0,2.05,5.0,1.65,2.0,1.8,-0.75,4.3,2.2,Everton_Newcastle_2004,36,37,2005-05-07,2004,14,24
364,5.0,5.0,1.29,8.0,4.5,,1.3,4.5,1.92,1.875,1.3,4.75,-1.5,7.5,9.0,1.3,1.3,1.3,1.25,8.0,5.0,1.71,4.2,1.92,2.0,9.0,2.025,9.5,2.0,,,-1.5,9.0,1.8,Man United_West Brom_2004,36,37,2005-05-07,2004,22,36
365,3.5,3.5,1.83,3.5,3.4,-0.5,1.85,3.5,1.92,2.025,1.85,3.4,-0.5,3.5,3.9,1.7,1.9,1.8,1.91,4.0,3.2,1.9,3.3,1.92,1.79,3.75,1.875,4.0,1.85,1.85,1.82,-0.5,3.7,1.95,Norwich_Birmingham_2004,37,37,2005-05-07,2004,25,2
366,3.3,3.4,2.9,2.2,3.2,0.25,2.75,3.2,1.96,2.025,2.8,3.3,0.25,2.3,2.3,2.7,2.75,2.62,2.75,2.3,3.25,1.95,3.0,1.88,1.75,2.4,1.875,2.3,1.8,1.8,2.0,0.25,2.35,2.0,Portsmouth_Bolton_2004,37,37,2005-05-07,2004,26,5
367,3.4,3.4,1.75,4.5,3.2,-0.75,1.8,3.5,1.76,1.8,1.71,3.35,-0.75,3.8,4.8,1.7,1.72,1.72,1.67,4.2,3.25,1.95,3.2,2.08,1.75,5.0,2.1,4.6,1.75,2.0,1.8,-0.75,4.3,2.05,Arsenal_Liverpool_2004,36,37,2005-05-08,2004,0,20
368,3.2,3.25,2.3,2.75,3.2,-0.25,2.4,3.2,,1.85,2.4,3.2,-0.25,3.0,2.7,2.3,2.2,2.1,2.25,2.9,3.2,2.0,2.8,,1.71,3.2,2.05,3.0,1.65,1.95,1.85,,2.7,2.2,Man United_Chelsea_2004,37,37,2005-05-10,2004,22,11
369,3.6,3.6,1.57,6.0,3.45,-0.75,1.55,3.75,,2.025,1.55,3.45,-0.75,6.0,6.0,1.45,1.61,1.44,1.5,5.4,3.4,1.9,3.8,,1.79,5.5,1.875,6.0,1.8,1.8,2.0,,6.0,2.0,Arsenal_Everton_2004,37,37,2005-05-11,2004,0,14
370,3.75,3.6,2.3,2.38,3.5,-0.25,2.45,3.4,1.98,1.8,2.3,3.6,-0.25,2.5,2.65,2.0,2.37,2.3,2.38,2.9,3.5,1.83,3.4,1.86,1.83,2.62,2.1,2.62,1.95,2.05,1.75,0.0,2.45,1.85,Southampton_Man United_2004,38,38,2005-05-15,2004,30,22
371,3.4,3.25,3.2,1.8,3.2,0.5,3.6,3.4,1.78,1.8,3.0,3.4,0.25,2.1,2.15,3.2,3.2,2.8,3.6,2.1,3.4,1.95,2.9,2.06,1.71,2.2,2.1,2.1,1.7,1.59,2.15,0.25,1.95,2.1,Newcastle_Chelsea_2004,38,38,2005-05-15,2004,24,11
372,3.2,3.1,2.0,3.4,3.2,-0.5,2.1,3.1,2.08,2.1,2.05,3.2,-0.25,3.5,3.5,1.9,2.1,1.95,2.0,3.5,3.0,2.0,3.1,1.76,1.65,3.6,1.8,3.75,1.7,2.05,1.67,-0.25,3.2,2.1,Man City_Middlesbrough_2004,38,38,2005-05-15,2004,21,23
373,3.4,3.4,1.67,5.0,3.45,-0.75,1.55,3.3,2.02,2.0,1.67,3.4,-0.75,4.33,5.0,1.7,1.66,1.7,1.57,4.2,3.5,1.9,3.2,1.82,1.75,5.5,1.85,5.5,1.75,1.8,2.0,-0.75,6.0,2.05,Liverpool_Aston Villa_2004,38,38,2005-05-15,2004,20,1
374,3.6,3.5,1.57,7.0,3.4,-0.75,1.65,3.6,2.08,2.05,1.57,3.5,-0.75,5.5,6.0,1.4,1.57,1.5,1.4,6.0,3.75,1.85,3.9,1.76,1.79,6.5,1.85,6.0,1.95,1.8,2.0,-0.75,5.0,1.85,Tottenham_Blackburn_2004,38,38,2005-05-15,2004,34,3
375,3.6,3.5,2.88,2.25,3.45,0.5,2.8,3.4,1.8,2.15,2.75,3.5,0.5,2.25,2.25,,3.0,2.6,2.6,,3.4,1.85,,2.04,1.79,2.2,1.75,2.2,1.9,1.54,2.25,0.25,2.2,1.9,Charlton_Crystal Palace_2004,38,38,2005-05-15,2004,10,12
376,3.4,3.4,1.85,3.2,3.25,-0.5,2.0,3.3,1.94,1.95,1.95,3.3,-0.5,3.3,3.65,1.9,1.9,1.9,2.0,3.5,3.2,1.95,3.1,1.9,1.71,4.0,1.95,4.0,1.75,1.95,1.73,-0.5,3.4,2.05,Bolton_Everton_2004,38,38,2005-05-15,2004,5,14
377,3.4,3.5,3.75,1.91,3.25,0.5,3.7,3.3,1.72,1.75,3.25,3.4,0.25,1.95,2.05,3.2,3.4,3.25,3.25,2.0,3.4,1.95,3.1,2.12,1.71,2.0,2.15,1.91,1.75,1.72,1.95,0.25,1.9,2.05,Birmingham_Arsenal_2004,38,38,2005-05-15,2004,2,0
378,3.6,3.5,2.88,2.25,3.4,0.25,2.75,3.4,1.9,1.95,2.8,3.45,0.25,2.25,2.25,,2.8,2.6,2.75,,3.2,1.85,,1.94,1.79,2.3,1.95,2.2,1.95,1.9,1.9,0.25,2.25,1.85,Fulham_Norwich_2004,38,38,2005-05-15,2004,15,25
379,3.75,3.75,1.57,4.33,3.4,-1.0,1.65,3.6,1.84,1.85,1.6,3.55,-1.0,4.5,5.5,1.45,1.57,1.6,1.62,5.0,3.6,1.85,4.0,2.0,1.79,6.0,2.05,5.5,1.9,2.0,1.8,-1.0,5.0,1.9,West Brom_Portsmouth_2004,38,38,2005-05-15,2004,36,26
