,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3_cumsum,Shoot_asH_last_3_mean,Shoot_asH_last_6_cumsum,Shoot_asH_last_6_mean,Shoot_asH_last_10_cumsum,Shoot_asH_last_10_mean,Shoot_asH_last_infinity_cumsum,Shoot_asH_last_infinity_mean,ShootTarget_asH_last_3_cumsum,ShootTarget_asH_last_3_mean,ShootTarget_asH_last_6_cumsum,ShootTarget_asH_last_6_mean,ShootTarget_asH_last_10_cumsum,ShootTarget_asH_last_10_mean,ShootTarget_asH_last_infinity_cumsum,ShootTarget_asH_last_infinity_mean,Fouls_asH_last_3_cumsum,Fouls_asH_last_3_mean,Fouls_asH_last_6_cumsum,Fouls_asH_last_6_mean,Fouls_asH_last_10_cumsum,Fouls_asH_last_10_mean,Fouls_asH_last_infinity_cumsum,Fouls_asH_last_infinity_mean,Corner_asH_last_3_cumsum,Corner_asH_last_3_mean,Corner_asH_last_6_cumsum,Corner_asH_last_6_mean,Corner_asH_last_10_cumsum,Corner_asH_last_10_mean,Corner_asH_last_infinity_cumsum,Corner_asH_last_infinity_mean,FTG_asH_last_3_cumsum,FTG_asH_last_3_mean,FTG_asH_last_6_cumsum,FTG_asH_last_6_mean,FTG_asH_last_10_cumsum,FTG_asH_last_10_mean,FTG_asH_last_infinity_cumsum,FTG_asH_last_infinity_mean,HTG_asH_last_3_cumsum,HTG_asH_last_3_mean,HTG_asH_last_6_cumsum,HTG_asH_last_6_mean,HTG_asH_last_10_cumsum,HTG_asH_last_10_mean,HTG_asH_last_infinity_cumsum,HTG_asH_last_infinity_mean,YellowC_asH_last_3_cumsum,YellowC_asH_last_3_mean,YellowC_asH_last_6_cumsum,YellowC_asH_last_6_mean,YellowC_asH_last_10_cumsum,YellowC_asH_last_10_mean,YellowC_asH_last_infinity_cumsum,YellowC_asH_last_infinity_mean,RedC_asH_last_3_cumsum,RedC_asH_last_3_mean,RedC_asH_last_6_cumsum,RedC_asH_last_6_mean,RedC_asH_last_10_cumsum,RedC_asH_last_10_mean,RedC_asH_last_infinity_cumsum,RedC_asH_last_infinity_mean,FT_against_H_last_3_cumsum,FT_against_H_last_3_mean,FT_against_H_last_6_cumsum,FT_against_H_last_6_mean,FT_against_H_last_10_cumsum,FT_against_H_last_10_mean,FT_against_H_last_infinity_cumsum,FT_against_H_last_infinity_mean,HT_against_H_last_3_cumsum,HT_against_H_last_3_mean,HT_against_H_last_6_cumsum,HT_against_H_last_6_mean,HT_against_H_last_10_cumsum,HT_against_H_last_10_mean,HT_against_H_last_infinity_cumsum,HT_against_H_last_infinity_mean,Shoot_against_H_last_3_cumsum,Shoot_against_H_last_3_mean,Shoot_against_H_last_6_cumsum,Shoot_against_H_last_6_mean,Shoot_against_H_last_10_cumsum,Shoot_against_H_last_10_mean,Shoot_against_H_last_infinity_cumsum,Shoot_against_H_last_infinity_mean,ShootTarget_against_H_last_3_cumsum,ShootTarget_against_H_last_3_mean,ShootTarget_against_H_last_6_cumsum,ShootTarget_against_H_last_6_mean,ShootTarget_against_H_last_10_cumsum,ShootTarget_against_H_last_10_mean,ShootTarget_against_H_last_infinity_cumsum,ShootTarget_against_H_last_infinity_mean,Fouls_against_H_last_3_cumsum,Fouls_against_H_last_3_mean,Fouls_against_H_last_6_cumsum,Fouls_against_H_last_6_mean,Fouls_against_H_last_10_cumsum,Fouls_against_H_last_10_mean,Fouls_against_H_last_infinity_cumsum,Fouls_against_H_last_infinity_mean,Corner_against_H_last_3_cumsum,Corner_against_H_last_3_mean,Corner_against_H_last_6_cumsum,Corner_against_H_last_6_mean,Corner_against_H_last_10_cumsum,Corner_against_H_last_10_mean,Corner_against_H_last_infinity_cumsum,Corner_against_H_last_infinity_mean,RedC_againts_H_last_3_cumsum,RedC_againts_H_last_3_mean,RedC_againts_H_last_6_cumsum,RedC_againts_H_last_6_mean,RedC_againts_H_last_10_cumsum,RedC_againts_H_last_10_mean,RedC_againts_H_last_infinity_cumsum,RedC_againts_H_last_infinity_mean,YellowC_against_H_last_3_cumsum,YellowC_against_H_last_3_mean,YellowC_against_H_last_6_cumsum,YellowC_against_H_last_6_mean,YellowC_against_H_last_10_cumsum,YellowC_against_H_last_10_mean,YellowC_against_H_last_infinity_cumsum,YellowC_against_H_last_infinity_mean
300,Newcastle_Everton_2003,16,2004-04-03,2003,24,4,2,Winn,2,1,Winn,D Gallagher,12,13,8,6,11,7,5,9,0,0,0,0,46.0,15.33,84.0,14.0,155.0,15.5,219,13.69,28.0,9.33,54.0,9.0,94.0,9.4,133,8.31,48.0,16.0,78.0,13.0,123.0,12.3,197,12.31,22.0,7.33,42.0,7.0,80.0,8.0,112,7.0,8.0,2.67,12.0,2.0,21.0,2.1,26,1.62,4.0,1.33,7.0,1.17,9.0,0.9,13,0.81,1.0,0.33,1.0,0.17,7.0,0.7,15,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,5.0,0.83,7.0,0.7,10,0.62,1.0,0.33,1.0,0.17,3.0,0.3,3,0.19,21.0,7.0,54.0,9.0,81.0,8.1,123,7.69,9.0,3.0,23.0,3.83,37.0,3.7,62,3.88,44.0,14.67,82.0,13.67,140.0,14.0,205,12.81,10.0,3.33,25.0,4.17,38.0,3.8,63,3.94,0.0,0.0,0.0,0.0,1.0,0.1,1,0.06,7.0,2.33,10.0,1.67,21.0,2.1,28,1.75
301,Fulham_Birmingham_2003,16,2004-04-03,2003,15,0,0,Draw,0,0,Draw,M Riley,6,6,5,1,24,22,4,2,4,2,0,0,39.0,13.0,83.0,13.83,118.0,11.8,177,11.06,19.0,6.33,46.0,7.67,61.0,6.1,95,5.94,43.0,14.33,81.0,13.5,129.0,12.9,201,12.56,14.0,4.67,40.0,6.67,51.0,5.1,72,4.5,4.0,1.33,10.0,1.67,15.0,1.5,24,1.5,1.0,0.33,4.0,0.67,7.0,0.7,11,0.69,7.0,2.33,8.0,1.33,11.0,1.1,20,1.25,1.0,0.33,1.0,0.17,2.0,0.2,2,0.12,3.0,1.0,5.0,0.83,9.0,0.9,16,1.0,3.0,1.0,4.0,0.67,5.0,0.5,7,0.44,32.0,10.67,53.0,8.83,96.0,9.6,144,9.0,16.0,5.33,27.0,4.5,53.0,5.3,81,5.06,49.0,16.33,82.0,13.67,129.0,12.9,201,12.56,15.0,5.0,40.0,6.67,69.0,6.9,102,6.38,0.0,0.0,0.0,0.0,1.0,0.1,1,0.06,7.0,2.33,10.0,1.67,19.0,1.9,30,1.88
302,Tottenham_Chelsea_2003,16,2004-04-03,2003,34,0,1,Lost,0,1,Lost,S Bennett,12,10,7,7,10,10,5,4,2,0,0,0,36.0,12.0,72.0,12.0,118.0,11.8,194,12.12,26.0,8.67,45.0,7.5,74.0,7.4,105,6.56,38.0,12.67,79.0,13.17,137.0,13.7,210,13.12,13.0,4.33,30.0,5.0,51.0,5.1,80,5.0,9.0,3.0,15.0,2.5,23.0,2.3,29,1.81,5.0,1.67,9.0,1.5,10.0,1.0,12,0.75,1.0,0.33,3.0,0.5,10.0,1.0,17,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,2.33,10.0,1.67,16.0,1.6,23,1.44,2.0,0.67,2.0,0.33,5.0,0.5,9,0.56,36.0,12.0,65.0,10.83,131.0,13.1,185,11.56,20.0,6.67,35.0,5.83,71.0,7.1,102,6.38,40.0,13.33,68.0,11.33,105.0,10.5,170,10.62,20.0,6.67,43.0,7.17,64.0,6.4,86,5.38,1.0,0.33,1.0,0.17,1.0,0.1,1,0.06,2.0,0.67,3.0,0.5,6.0,0.6,15,0.94
303,Wolves_Southampton_2003,15,2004-04-03,2003,39,1,4,Lost,0,1,Lost,M Halsey,8,13,3,10,12,8,3,6,2,1,0,0,33.0,11.0,63.0,10.5,107.0,10.7,144,9.6,16.0,5.33,33.0,5.5,53.0,5.3,67,4.47,41.0,13.67,81.0,13.5,125.0,12.5,179,11.93,22.0,7.33,35.0,5.83,56.0,5.6,69,4.6,3.0,1.0,7.0,1.17,16.0,1.6,17,1.13,2.0,0.67,2.0,0.33,4.0,0.4,4,0.27,4.0,1.33,9.0,1.5,14.0,1.4,24,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,2.67,11.0,1.83,17.0,1.7,26,1.73,4.0,1.33,6.0,1.0,11.0,1.1,17,1.13,34.0,11.33,72.0,12.0,99.0,9.9,139,9.27,19.0,6.33,40.0,6.67,55.0,5.5,76,5.07,48.0,16.0,89.0,14.83,142.0,14.2,187,12.47,23.0,7.67,47.0,7.83,67.0,6.7,88,5.87,0.0,0.0,0.0,0.0,1.0,0.1,2,0.13,3.0,1.0,5.0,0.83,13.0,1.3,24,1.6
304,Middlesbrough_Bolton_2003,16,2004-04-03,2003,23,2,0,Winn,1,0,Winn,N Barry,10,13,6,8,13,15,7,8,2,2,0,0,38.0,12.67,72.0,12.0,111.0,11.1,183,11.44,22.0,7.33,36.0,6.0,59.0,5.9,96,6.0,27.0,9.0,67.0,11.17,121.0,12.1,192,12.0,15.0,5.0,34.0,5.67,53.0,5.3,76,4.75,6.0,2.0,11.0,1.83,13.0,1.3,17,1.06,4.0,1.33,6.0,1.0,6.0,0.6,7,0.44,3.0,1.0,9.0,1.5,15.0,1.5,24,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,9.0,1.5,9.0,0.9,19,1.19,3.0,1.0,4.0,0.67,4.0,0.4,10,0.62,34.0,11.33,67.0,11.17,100.0,10.0,145,9.06,16.0,5.33,34.0,5.67,42.0,4.2,70,4.38,40.0,13.33,84.0,14.0,142.0,14.2,214,13.38,12.0,4.0,21.0,3.5,40.0,4.0,64,4.0,0.0,0.0,1.0,0.17,3.0,0.3,3,0.19,2.0,0.67,11.0,1.83,19.0,1.9,30,1.88
305,Aston Villa_Man City_2003,15,2004-04-04,2003,1,1,1,Draw,1,0,Winn,U Rennie,6,7,3,4,13,13,5,4,1,2,0,0,36.0,12.0,78.0,13.0,139.0,13.9,192,12.8,22.0,7.33,48.0,8.0,78.0,7.8,109,7.27,41.0,13.67,92.0,15.33,147.0,14.7,208,13.87,14.0,4.67,34.0,5.67,61.0,6.1,99,6.6,4.0,1.33,9.0,1.5,13.0,1.3,19,1.27,2.0,0.67,4.0,0.67,7.0,0.7,11,0.73,2.0,0.67,6.0,1.0,10.0,1.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,7.0,1.17,11.0,1.1,14,0.93,2.0,0.67,3.0,0.5,5.0,0.5,5,0.33,36.0,12.0,69.0,11.5,100.0,10.0,143,9.53,20.0,6.67,36.0,6.0,49.0,4.9,70,4.67,44.0,14.67,86.0,14.33,141.0,14.1,194,12.93,21.0,7.0,32.0,5.33,47.0,4.7,64,4.27,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07,5.0,1.67,6.0,1.0,14.0,1.4,24,1.6
306,Liverpool_Blackburn_2003,15,2004-04-04,2003,20,4,0,Winn,3,0,Winn,J Winter,24,9,11,2,8,10,6,4,0,1,0,0,44.0,14.67,90.0,15.0,148.0,14.8,214,14.27,24.0,8.0,45.0,7.5,75.0,7.5,107,7.13,21.0,7.0,52.0,8.67,109.0,10.9,164,10.93,30.0,10.0,48.0,8.0,74.0,7.4,105,7.0,6.0,2.0,10.0,1.67,18.0,1.8,22,1.47,3.0,1.0,5.0,0.83,7.0,0.7,9,0.6,0.0,0.0,3.0,0.5,6.0,0.6,13,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.33,2.0,0.33,8.0,0.8,13,0.87,0.0,0.0,0.0,0.0,3.0,0.3,5,0.33,18.0,6.0,39.0,6.5,67.0,6.7,107,7.13,13.0,4.33,21.0,3.5,38.0,3.8,59,3.93,40.0,13.33,84.0,14.0,131.0,13.1,199,13.27,15.0,5.0,25.0,4.17,43.0,4.3,61,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.67,7.0,1.17,12.0,1.2,20,1.33
307,Leeds_Leicester_2003,16,2004-04-05,2003,18,3,2,Winn,2,0,Winn,M Dean,15,14,10,9,19,14,7,11,2,1,1,0,36.0,12.0,57.0,9.5,101.0,10.1,154,9.62,17.0,5.67,25.0,4.17,55.0,5.5,77,4.81,41.0,13.67,87.0,14.5,145.0,14.5,226,14.12,14.0,4.67,32.0,5.33,52.0,5.2,77,4.81,8.0,2.67,8.0,1.33,13.0,1.3,17,1.06,5.0,1.67,5.0,0.83,7.0,0.7,10,0.62,3.0,1.0,4.0,0.67,11.0,1.1,28,1.75,0.0,0.0,1.0,0.17,1.0,0.1,2,0.12,4.0,1.33,8.0,1.33,17.0,1.7,23,1.44,4.0,1.33,4.0,0.67,9.0,0.9,10,0.62,54.0,18.0,97.0,16.17,149.0,14.9,224,14.0,32.0,10.67,50.0,8.33,81.0,8.1,121,7.56,39.0,13.0,71.0,11.83,115.0,11.5,184,11.5,16.0,5.33,32.0,5.33,50.0,5.0,76,4.75,1.0,0.33,1.0,0.17,1.0,0.1,1,0.06,4.0,1.33,8.0,1.33,11.0,1.1,20,1.25
308,Everton_Tottenham_2003,17,2004-04-09,2003,14,3,1,Winn,3,0,Winn,R Styles,13,12,10,7,9,14,8,4,0,3,0,1,42.0,14.0,79.0,13.17,142.0,14.2,217,12.76,20.0,6.67,39.0,6.5,70.0,7.0,109,6.41,39.0,13.0,69.0,11.5,107.0,10.7,191,11.24,19.0,6.33,41.0,6.83,68.0,6.8,109,6.41,4.0,1.33,8.0,1.33,14.0,1.4,23,1.35,0.0,0.0,0.0,0.0,3.0,0.3,9,0.53,4.0,1.33,9.0,1.5,14.0,1.4,25,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06,1.0,0.33,7.0,1.17,9.0,0.9,16,0.94,0.0,0.0,5.0,0.83,6.0,0.6,7,0.41,27.0,9.0,62.0,10.33,96.0,9.6,183,10.76,16.0,5.33,34.0,5.67,51.0,5.1,95,5.59,43.0,14.33,87.0,14.5,154.0,15.4,238,14.0,19.0,6.33,35.0,5.83,52.0,5.2,81,4.76,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06,6.0,2.0,11.0,1.83,17.0,1.7,33,1.94
309,Arsenal_Liverpool_2003,16,2004-04-09,2003,0,4,2,Winn,1,2,Lost,A Wiley,12,12,7,5,16,9,2,8,3,1,0,0,49.0,16.33,91.0,15.17,148.0,14.8,209,13.06,29.0,9.67,57.0,9.5,91.0,9.1,125,7.81,35.0,11.67,73.0,12.17,123.0,12.3,182,11.38,26.0,8.67,43.0,7.17,80.0,8.0,104,6.5,5.0,1.67,13.0,2.17,19.0,1.9,29,1.81,4.0,1.33,8.0,1.33,11.0,1.1,15,0.94,2.0,0.67,7.0,1.17,13.0,1.3,20,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06,3.0,1.0,5.0,0.83,6.0,0.6,11,0.69,1.0,0.33,1.0,0.17,2.0,0.2,5,0.31,27.0,9.0,51.0,8.5,73.0,7.3,112,7.0,13.0,4.33,31.0,5.17,36.0,3.6,55,3.44,42.0,14.0,88.0,14.67,152.0,15.2,232,14.5,11.0,3.67,27.0,4.5,41.0,4.1,64,4.0,0.0,0.0,1.0,0.17,1.0,0.1,2,0.12,3.0,1.0,9.0,1.5,23.0,2.3,36,2.25
310,Chelsea_Middlesbrough_2003,16,2004-04-10,2003,11,0,0,Draw,0,0,Draw,M Halsey,19,9,9,5,10,8,6,2,1,1,0,0,38.0,12.67,79.0,13.17,130.0,13.0,188,11.75,22.0,7.33,39.0,6.5,64.0,6.4,91,5.69,34.0,11.33,71.0,11.83,116.0,11.6,170,10.62,27.0,9.0,45.0,7.5,64.0,6.4,91,5.69,8.0,2.67,9.0,1.5,19.0,1.9,29,1.81,4.0,1.33,5.0,0.83,10.0,1.0,17,1.06,5.0,1.67,9.0,1.5,15.0,1.5,16,1.0,1.0,0.33,1.0,0.17,1.0,0.1,2,0.12,5.0,1.67,6.0,1.0,8.0,0.8,13,0.81,4.0,1.33,5.0,0.83,6.0,0.6,9,0.56,23.0,7.67,34.0,5.67,54.0,5.4,91,5.69,12.0,4.0,14.0,2.33,25.0,2.5,40,2.5,43.0,14.33,77.0,12.83,119.0,11.9,193,12.06,10.0,3.33,18.0,3.0,26.0,2.6,45,2.81,0.0,0.0,1.0,0.17,2.0,0.2,4,0.25,6.0,2.0,10.0,1.67,13.0,1.3,26,1.62
311,Blackburn_Leeds_2003,16,2004-04-10,2003,3,1,2,Lost,0,1,Lost,S Dunn,9,8,7,3,14,13,6,4,2,2,0,0,40.0,13.33,78.0,13.0,139.0,13.9,207,12.94,21.0,7.0,38.0,6.33,77.0,7.7,111,6.94,33.0,11.0,69.0,11.5,113.0,11.3,179,11.19,19.0,6.33,36.0,6.0,80.0,8.0,110,6.88,2.0,0.67,8.0,1.33,13.0,1.3,21,1.31,1.0,0.33,5.0,0.83,8.0,0.8,12,0.75,2.0,0.67,6.0,1.0,12.0,1.2,22,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06,5.0,1.67,13.0,2.17,18.0,1.8,28,1.75,2.0,0.67,6.0,1.0,7.0,0.7,11,0.69,32.0,10.67,79.0,13.17,116.0,11.6,175,10.94,15.0,5.0,41.0,6.83,56.0,5.6,87,5.44,29.0,9.67,66.0,11.0,109.0,10.9,167,10.44,15.0,5.0,34.0,5.67,45.0,4.5,65,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.67,5.0,0.83,9.0,0.9,17,1.06
312,Leicester_Fulham_2003,17,2004-04-10,2003,19,0,2,Lost,0,0,Draw,P Walton,10,9,7,4,13,15,15,4,2,0,0,0,33.0,11.0,67.0,11.17,98.0,9.8,177,10.41,19.0,6.33,46.0,7.67,64.0,6.4,108,6.35,34.0,11.33,79.0,13.17,137.0,13.7,221,13.0,22.0,7.33,41.0,6.83,63.0,6.3,94,5.53,1.0,0.33,2.0,0.33,5.0,0.5,15,0.88,0.0,0.0,1.0,0.17,2.0,0.2,7,0.41,5.0,1.67,6.0,1.0,11.0,1.1,22,1.29,0.0,0.0,0.0,0.0,2.0,0.2,2,0.12,1.0,0.33,11.0,1.83,16.0,1.6,24,1.41,0.0,0.0,3.0,0.5,4.0,0.4,7,0.41,32.0,10.67,66.0,11.0,102.0,10.2,170,10.0,18.0,6.0,43.0,7.17,62.0,6.2,92,5.41,50.0,16.67,77.0,12.83,130.0,13.0,212,12.47,15.0,5.0,33.0,5.5,55.0,5.5,81,4.76,1.0,0.33,1.0,0.17,2.0,0.2,2,0.12,9.0,3.0,13.0,2.17,17.0,1.7,26,1.53
313,Charlton_Portsmouth_2003,16,2004-04-10,2003,10,1,1,Draw,1,0,Winn,A D'Urso,9,10,3,8,14,8,6,2,1,1,0,0,36.0,12.0,78.0,13.0,129.0,12.9,177,11.06,23.0,7.67,48.0,8.0,75.0,7.5,96,6.0,31.0,10.33,59.0,9.83,105.0,10.5,170,10.62,15.0,5.0,36.0,6.0,55.0,5.5,82,5.12,5.0,1.67,10.0,1.67,17.0,1.7,23,1.44,4.0,1.33,6.0,1.0,9.0,0.9,13,0.81,1.0,0.33,5.0,0.83,9.0,0.9,17,1.06,0.0,0.0,0.0,0.0,0.0,0.0,2,0.12,4.0,1.33,10.0,1.67,14.0,1.4,24,1.5,1.0,0.33,4.0,0.67,6.0,0.6,11,0.69,52.0,17.33,85.0,14.17,134.0,13.4,203,12.69,32.0,10.67,56.0,9.33,82.0,8.2,118,7.38,29.0,9.67,64.0,10.67,112.0,11.2,176,11.0,31.0,10.33,46.0,7.67,70.0,7.0,98,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.33,4.0,0.67,8.0,0.8,14,0.88
314,Birmingham_Man United_2003,17,2004-04-10,2003,2,1,2,Lost,1,0,Winn,D Gallagher,11,10,8,6,11,10,0,3,0,0,0,0,33.0,11.0,72.0,12.0,101.0,10.1,157,9.24,17.0,5.67,38.0,6.33,50.0,5.0,87,5.12,33.0,11.0,69.0,11.5,132.0,13.2,218,12.82,18.0,6.0,32.0,5.33,66.0,6.6,99,5.82,6.0,2.0,13.0,2.17,17.0,1.7,23,1.35,2.0,0.67,5.0,0.83,6.0,0.6,9,0.53,2.0,0.67,7.0,1.17,11.0,1.1,21,1.24,0.0,0.0,0.0,0.0,1.0,0.1,2,0.12,2.0,0.67,4.0,0.67,13.0,1.3,17,1.0,1.0,0.33,2.0,0.33,5.0,0.5,7,0.41,25.0,8.33,42.0,7.0,80.0,8.0,141,8.29,11.0,3.67,22.0,3.67,46.0,4.6,82,4.82,59.0,19.67,104.0,17.33,167.0,16.7,283,16.65,18.0,6.0,37.0,6.17,63.0,6.3,102,6.0,0.0,0.0,1.0,0.17,2.0,0.2,3,0.18,4.0,1.33,11.0,1.83,16.0,1.6,34,2.0
315,Bolton_Aston Villa_2003,16,2004-04-10,2003,5,2,2,Draw,0,1,Lost,M Messias,16,7,7,3,10,12,6,4,1,3,0,0,56.0,18.67,96.0,16.0,161.0,16.1,241,15.06,34.0,11.33,51.0,8.5,89.0,8.9,137,8.56,28.0,9.33,56.0,9.33,104.0,10.4,180,11.25,27.0,9.0,42.0,7.0,68.0,6.8,118,7.38,2.0,0.67,6.0,1.0,11.0,1.1,16,1.0,2.0,0.67,3.0,0.5,5.0,0.5,8,0.5,2.0,0.67,8.0,1.33,13.0,1.3,25,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,1.67,9.0,1.5,12.0,1.2,16,1.0,2.0,0.67,4.0,0.67,5.0,0.5,7,0.44,44.0,14.67,74.0,12.33,105.0,10.5,144,9.0,28.0,9.33,44.0,7.33,62.0,6.2,81,5.06,33.0,11.0,69.0,11.5,131.0,13.1,196,12.25,24.0,8.0,37.0,6.17,58.0,5.8,70,4.38,0.0,0.0,1.0,0.17,2.0,0.2,3,0.19,4.0,1.33,7.0,1.17,14.0,1.4,25,1.56
316,Man City_Wolves_2003,16,2004-04-10,2003,21,3,3,Draw,2,2,Draw,J Winter,14,15,8,9,9,12,5,6,0,1,0,0,43.0,14.33,92.0,15.33,165.0,16.5,251,15.69,19.0,6.33,48.0,8.0,85.0,8.5,135,8.44,38.0,12.67,65.0,10.83,100.0,10.0,149,9.31,17.0,5.67,34.0,5.67,73.0,7.3,106,6.62,4.0,1.33,6.0,1.0,9.0,0.9,21,1.31,2.0,0.67,3.0,0.5,4.0,0.4,6,0.38,2.0,0.67,4.0,0.67,7.0,0.7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06,2.0,0.67,4.0,0.67,11.0,1.1,17,1.06,1.0,0.33,1.0,0.17,4.0,0.4,7,0.44,31.0,10.33,53.0,8.83,78.0,7.8,116,7.25,15.0,5.0,24.0,4.0,40.0,4.0,61,3.81,35.0,11.67,69.0,11.5,115.0,11.5,182,11.38,6.0,2.0,15.0,2.5,30.0,3.0,55,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,5.0,0.83,12.0,1.2,21,1.31
317,Newcastle_Arsenal_2003,17,2004-04-11,2003,24,0,0,Draw,0,0,Draw,P Durkin,9,11,5,5,14,12,5,4,0,1,0,0,43.0,14.33,81.0,13.5,145.0,14.5,231,13.59,27.0,9.0,51.0,8.5,89.0,8.9,141,8.29,42.0,14.0,83.0,13.83,125.0,12.5,208,12.24,18.0,6.0,39.0,6.5,70.0,7.0,117,6.88,9.0,3.0,16.0,2.67,24.0,2.4,30,1.76,4.0,1.33,9.0,1.5,10.0,1.0,15,0.88,0.0,0.0,1.0,0.17,5.0,0.5,15,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,6.0,1.0,8.0,0.8,12,0.71,2.0,0.67,2.0,0.33,3.0,0.3,4,0.24,27.0,9.0,56.0,9.33,83.0,8.3,136,8.0,12.0,4.0,26.0,4.33,37.0,3.7,68,4.0,40.0,13.33,76.0,12.67,130.0,13.0,212,12.47,18.0,6.0,26.0,4.33,44.0,4.4,72,4.24,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06,5.0,1.67,9.0,1.5,18.0,1.8,28,1.65
318,Liverpool_Charlton_2003,16,2004-04-12,2003,20,0,1,Lost,0,0,Draw,P Dowd,25,6,16,3,12,17,7,4,1,0,0,0,56.0,18.67,101.0,16.83,152.0,15.2,238,14.88,28.0,9.33,48.0,8.0,77.0,7.7,118,7.38,22.0,7.33,50.0,8.33,106.0,10.6,172,10.75,30.0,10.0,47.0,7.83,71.0,7.1,111,6.94,8.0,2.67,11.0,1.83,19.0,1.9,26,1.62,5.0,1.67,7.0,1.17,9.0,0.9,12,0.75,0.0,0.0,3.0,0.5,6.0,0.6,13,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.17,7.0,0.7,13,0.81,0.0,0.0,0.0,0.0,2.0,0.2,5,0.31,21.0,7.0,41.0,6.83,69.0,6.9,116,7.25,12.0,4.0,21.0,3.5,35.0,3.5,61,3.81,42.0,14.0,76.0,12.67,128.0,12.8,209,13.06,16.0,5.33,28.0,4.67,44.0,4.4,65,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,6.0,1.0,11.0,1.1,21,1.31
319,Portsmouth_Birmingham_2003,15,2004-04-12,2003,26,3,1,Winn,1,0,Winn,B Knight,12,6,6,2,19,11,4,4,1,2,0,1,45.0,15.0,83.0,13.83,131.0,13.1,173,11.53,21.0,7.0,47.0,7.83,76.0,7.6,101,6.73,33.0,11.0,59.0,9.83,115.0,11.5,182,12.13,23.0,7.67,34.0,5.67,60.0,6.0,80,5.33,2.0,0.67,8.0,1.33,16.0,1.6,24,1.6,0.0,0.0,1.0,0.17,5.0,0.5,7,0.47,3.0,1.0,4.0,0.67,13.0,1.3,22,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,5.0,0.83,10.0,1.0,15,1.0,2.0,0.67,4.0,0.67,8.0,0.8,10,0.67,28.0,9.33,56.0,9.33,91.0,9.1,136,9.07,14.0,4.67,27.0,4.5,46.0,4.6,71,4.73,34.0,11.33,58.0,9.67,106.0,10.6,174,11.6,20.0,6.67,39.0,6.5,58.0,5.8,86,5.73,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07,6.0,2.0,10.0,1.67,18.0,1.8,28,1.87
320,Fulham_Blackburn_2003,17,2004-04-12,2003,15,3,4,Lost,2,1,Winn,M Dean,10,11,7,7,12,14,6,1,0,0,0,0,32.0,10.67,75.0,12.5,114.0,11.4,183,10.76,18.0,6.0,44.0,7.33,60.0,6.0,100,5.88,51.0,17.0,92.0,15.33,140.0,14.0,225,13.24,12.0,4.0,33.0,5.5,51.0,5.1,76,4.47,3.0,1.0,8.0,1.33,14.0,1.4,24,1.41,0.0,0.0,3.0,0.5,6.0,0.6,11,0.65,9.0,3.0,12.0,2.0,14.0,1.4,24,1.41,0.0,0.0,1.0,0.17,1.0,0.1,2,0.12,1.0,0.33,5.0,0.83,7.0,0.7,16,0.94,1.0,0.33,4.0,0.67,4.0,0.4,7,0.41,28.0,9.33,53.0,8.83,92.0,9.2,150,8.82,14.0,4.67,26.0,4.33,48.0,4.8,82,4.82,54.0,18.0,92.0,15.33,141.0,14.1,223,13.12,12.0,4.0,37.0,6.17,63.0,6.3,104,6.12,0.0,0.0,0.0,0.0,1.0,0.1,1,0.06,8.0,2.67,10.0,1.67,20.0,2.0,32,1.88
